source,image_path,sex,height,weight,bmi,x1,y1,x2,y2,confidence,image_width,image_height,image_area,bbox_width,bbox_height,bbox_area,bbox_ratio,has_human
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000145_F_27_165100_6259575.jpg,0.0,1.651,62.59575,22.9642,4,0,387,1379,0.980859637260437,389,1379,536431,383,1379,528157,0.9845758354755784,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000145_F_27_165100_8572896.jpg,0.0,1.651,85.72896,31.4509,15,16,682,1240,0.9806262254714966,710,1364,968440,667,1224,816408,0.8430135062574863,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000146_F_25_149860_6350294.jpg,0.0,1.4986,63.50294,28.2763,1,12,872,1112,0.974155068397522,872,2408,2099776,871,1100,958100,0.45628676582645006,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000148_F_27_170180_6123497.png,0.0,1.7018,61.23497,21.1438,12,0,333,780,0.9941986799240112,337,797,268589,321,780,250380,0.9322049674409599,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000149_F_27_170180_6259575.jpg,0.0,1.7018,62.59575,21.6136,30,55,506,1307,0.9951134324073792,541,1322,715202,476,1252,595952,0.8332638890830842,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000149_F_27_170180_9979033.jpg,0.0,1.7018,99.79033,34.4565,0,37,843,1847,0.9985104203224182,943,1868,1761524,843,1810,1525830,0.8661988142086058,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000150_F_27_170180_6259575.png,0.0,1.7018,62.59575,21.6136,14,0,238,735,0.9903172254562378,244,742,181048,224,735,164640,0.9093721002165172,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000150_F_27_170180_9979033.png,0.0,1.7018,99.79033,34.4565,28,1,358,775,0.9969878792762756,378,779,294462,330,774,255420,0.8674124335228315,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000153_F_27_175260_9842955.jpg,0.0,1.7526,98.42955,32.045,9,9,914,1480,0.9742224812507629,915,1741,1593015,905,1471,1331255,0.8356826520779779,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000155_F_24_160020_7257478.jpg,0.0,1.6002,72.57478,28.3424,38,0,792,2034,0.9976295232772827,797,2069,1648993,754,2034,1533636,0.9300439722909679,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000157_F_27_167640_10886218.jpg,0.0,1.6764,108.86218,38.7366,10,6,791,1770,0.9954401254653931,791,1770,1400070,781,1764,1377684,0.984010799460027,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000158_F_30_157480_6350294.jpg,0.0,1.5748,63.50294,25.6061,6,0,312,842,0.9843803644180298,315,842,265230,306,842,257652,0.9714285714285714,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000158_F_30_157480_7983226.jpg,0.0,1.5748,79.83226,32.1905,3,0,310,884,0.9930914640426636,316,884,279344,307,884,271388,0.9715189873417721,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000160_F_27_175260_6803886.jpg,0.0,1.7526,68.03886,22.1509,53,56,960,2801,0.9619017839431763,1046,2810,2939260,907,2745,2489715,0.8470550410647578,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000160_F_27_175260_9071848.jpg,0.0,1.7526,90.71848,29.5345,23,0,911,2884,0.9781994223594666,957,2884,2759988,888,2884,2560992,0.9278996865203761,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000165_F_28_157480_7484274.jpg,0.0,1.5748,74.84274,30.1786,69,53,638,1794,0.9991908669471741,676,1812,1224912,569,1741,990629,0.8087348315634103,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000165_F_28_157480_8436819.jpg,0.0,1.5748,84.36819,34.0195,18,22,641,1883,0.996010422706604,670,1910,1279700,623,1861,1159403,0.9059959365476283,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000166_F_28_165100_12927383.jpg,0.0,1.651,129.27383,47.426,28,3,1008,2292,0.9974501729011536,1144,2422,2770768,980,2289,2243220,0.8096022474635192,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000167_F_28_165100_9979033.png,0.0,1.651,99.79033,36.6095,28,0,372,1008,0.9946958422660828,386,1008,389088,344,1008,346752,0.8911917098445595,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000168_F_28_170180_7030682.jpg,0.0,1.7018,70.30682,24.2762,12,3,664,1504,0.9848966598510742,673,1553,1045169,652,1501,978652,0.9363576608184896,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000169_F_28_172720_11430528.png,0.0,1.7272,114.30528,38.3161,0,0,213,567,0.9790039658546448,214,567,121338,213,567,120771,0.9953271028037384,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000169_F_28_172720_7574993.png,0.0,1.7272,75.74993,25.392,43,0,239,571,0.9927377104759216,246,571,140466,196,571,111916,0.7967479674796748,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000171_F_25_165100_6350294.jpg,0.0,1.651,63.50294,23.297,11,0,266,806,0.9888401627540588,305,862,262910,255,806,205530,0.7817504088851698,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000171_F_25_165100_8164663.jpg,0.0,1.651,81.64663,29.9533,8,0,216,1000,0.9249721765518188,226,1000,226000,208,1000,208000,0.9203539823008849,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000172_F_28_172720_12700587.jpg,0.0,1.7272,127.00587,42.5734,74,0,1217,2368,0.9977443218231201,1232,2374,2924768,1143,2368,2706624,0.9254149388942986,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000172_F_28_172720_8981130.jpg,0.0,1.7272,89.8113,30.1055,16,14,1190,1899,0.9894441962242126,1351,2262,3055962,1174,1885,2212990,0.7241549469528744,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000173_F_28_172720_12791306.jpg,0.0,1.7272,127.91306,42.8775,3,0,768,1397,0.9596402645111084,784,1397,1095248,765,1397,1068705,0.9757653061224489,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000178_F_28_160020_12655228.jpg,0.0,1.6002,126.55228,49.4221,46,0,1051,2761,0.9917153716087341,1123,2941,3302743,1005,2761,2774805,0.8401516557600758,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000180_F_28_185420_8618256.jpg,0.0,1.8542,86.18256,25.0672,50,42,709,1699,0.9878271222114563,714,1708,1219512,659,1657,1091963,0.8954098032655685,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000181_F_23_162560_11294451.jpg,0.0,1.6256,112.94451,42.7403,0,8,790,1307,0.9478084444999695,802,1892,1517384,790,1299,1026210,0.6763021094198963,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000183_F_29_158750_12745946.jpg,0.0,1.5875,127.45946,50.576,13,51,663,1638,0.9888669848442078,675,1638,1105650,650,1587,1031550,0.9329805996472663,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000183_F_29_158750_7756430.jpg,0.0,1.5875,77.5643,30.7776,14,5,728,1457,0.9865489602088928,751,1662,1248162,714,1452,1036728,0.8306037197094608,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000184_F_22_170180_7937867.jpg,0.0,1.7018,79.37867,27.4086,25,10,511,1469,0.9911478757858276,536,1469,787384,486,1459,709074,0.9005440801438688,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000185_F_29_165100_17962259.png,0.0,1.651,179.62259,65.8972,5,0,242,534,0.9962616562843323,251,534,134034,237,534,126558,0.9442231075697212,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000186_F_24_175260_5678977.png,0.0,1.7526,56.78977,18.4886,53,1,400,991,0.9983140230178833,400,991,396400,347,990,343530,0.8666246215943492,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000187_F_29_172720_5805983.jpg,0.0,1.7272,58.05983,19.4621,35,3,849,2842,0.9886369109153748,949,3126,2966574,814,2839,2310946,0.7789948944472648,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000189_F_29_160020_6577090.jpg,0.0,1.6002,65.7709,25.6853,4,26,1219,2518,0.9324214458465576,1219,3239,3948341,1215,2492,3027780,0.7668486587151414,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000193_F_25_160020_7847149.jpg,0.0,1.6002,78.47149,30.6453,5,2,545,1164,0.993380069732666,613,1360,833680,540,1162,627480,0.7526628922368295,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000195_F_28_147320_6350294.jpg,0.0,1.4732,63.50294,29.2597,39,0,751,1893,0.9914276599884033,780,1913,1492140,712,1893,1347816,0.9032771723832884,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000195_F_28_147320_7801788.jpg,0.0,1.4732,78.01788,35.9477,30,0,815,1817,0.9805168509483337,863,1817,1568071,785,1817,1426345,0.9096176129779838,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000196_F_30_177800_13607772.jpg,0.0,1.778,136.07772,43.0451,85,35,897,1740,0.9854778051376343,913,1744,1592272,812,1705,1384460,0.8694871228031391,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000196_F_30_177800_9752237.jpg,0.0,1.778,97.52237,30.849,0,1,774,1762,0.9965884685516357,838,1783,1494154,774,1761,1363014,0.9122312693336831,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000199_F_30_180340_11974839.png,0.0,1.8034,119.74839,36.8201,28,0,253,657,0.9981986880302429,279,657,183303,225,657,147825,0.8064516129032258,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000200_F_31_175260_6123497.jpg,0.0,1.7526,61.23497,19.9358,49,4,1145,3088,0.9858339428901672,1213,3088,3745744,1096,3084,3380064,0.9023745349388532,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000201_F_30_165100_8164663.jpg,0.0,1.651,81.64663,29.9533,90,5,1054,1487,0.9937499165534973,1062,1799,1910538,964,1482,1428648,0.7477726169277973,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000202_F_30_167640_5080235.png,0.0,1.6764,50.80235,18.0771,6,15,222,560,0.9921187162399292,224,566,126784,216,545,117720,0.9285083291267037,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000205_F_30_167640_8346100.jpg,0.0,1.6764,83.461,29.6981,33,25,857,1764,0.9841246604919434,915,2004,1833660,824,1739,1432936,0.7814622121876466,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000206_F_30_170180_15875734.jpg,0.0,1.7018,158.75734,54.8172,14,0,1246,2995,0.9977541565895081,1286,2995,3851570,1232,2995,3689840,0.9580093312597201,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000206_F_30_170180_8663615.jpg,0.0,1.7018,86.63615,29.9145,6,33,1090,3307,0.9982580542564392,1092,3393,3705156,1084,3274,3549016,0.9578587244369737,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000210_F_31_162560_15739656.png,0.0,1.6256,157.39656,59.5618,0,45,389,607,0.9859775304794312,392,739,289688,389,562,218618,0.7546670901107398,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000211_F_31_165100_6441012.png,0.0,1.651,64.41012,23.6298,0,0,135,396,0.9547081589698792,140,453,63420,135,396,53460,0.8429517502365185,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000211_F_31_165100_9344003.png,0.0,1.651,93.44003,34.2798,3,4,144,427,0.9882545471191406,186,469,87234,141,423,59643,0.6837127725428159,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000213_F_31_162560_7529634.jpg,0.0,1.6256,75.29634,28.4935,3,4,257,635,0.9890298247337341,266,635,168910,254,631,160274,0.9488721804511279,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000214_F_31_170180_10477984.jpg,0.0,1.7018,104.77984,36.1793,17,0,774,2481,0.98058021068573,828,2481,2054268,757,2481,1878117,0.9142512077294686,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000214_F_31_170180_7756430.jpg,0.0,1.7018,77.5643,26.7821,24,0,751,2416,0.9798067808151245,794,2416,1918304,727,2416,1756432,0.9156171284634761,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000216_F_31_182880_9525440.jpg,0.0,1.8288,95.2544,28.4808,0,13,466,934,0.9969590902328491,466,1008,469728,466,921,429186,0.9136904761904762,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000217_F_32_154940_9071848.jpg,0.0,1.5494,90.71848,37.7893,57,9,813,1647,0.983314037322998,861,1872,1611792,756,1638,1238328,0.7682926829268293,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000218_F_32_157480_4962301.jpg,0.0,1.5748,49.62301,20.0093,31,0,371,1021,0.9897385239601135,394,1021,402274,340,1021,347140,0.8629441624365483,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000222_F_32_170180_8436819.jpg,0.0,1.7018,84.36819,29.1314,0,0,375,950,0.9981387853622437,401,950,380950,375,950,356250,0.9351620947630923,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000223_F_32_175260_6350294.jpg,0.0,1.7526,63.50294,20.6742,0,47,1097,3097,0.9888327121734619,1139,3114,3546846,1097,3050,3345850,0.9433310608918459,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000223_F_32_175260_8618256.jpg,0.0,1.7526,86.18256,28.0578,25,69,1474,3018,0.9985235333442688,1487,3049,4533863,1449,2949,4273101,0.9424856904586663,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000224_F_32_175260_7529634.jpg,0.0,1.7526,75.29634,24.5137,177,0,1674,4549,0.9985238909721375,1692,4723,7991316,1497,4549,6809853,0.8521566410338423,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000224_F_32_175260_9434722.jpg,0.0,1.7526,94.34722,30.7159,113,0,1740,4568,0.9973701238632202,1771,4568,8089928,1627,4568,7432136,0.9186900056465274,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000228_F_33_167640_7166759.jpg,0.0,1.6764,71.66759,25.5016,53,45,871,1714,0.9911776185035706,871,1936,1686256,818,1669,1365242,0.8096291429059407,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000230_F_25_167640_14061364.jpg,0.0,1.6764,140.61364,50.0348,13,28,246,484,0.9306690692901611,257,615,158055,233,456,106248,0.6722216949795957,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000231_F_33_162560_8482178.jpg,0.0,1.6256,84.82178,32.0981,52,17,748,2162,0.9951208233833313,836,2288,1912768,696,2145,1492920,0.7805023923444976,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000232_F_33_162560_13607772.jpg,0.0,1.6256,136.07772,51.4944,2,8,973,1746,0.9925643801689148,1155,1780,2055900,971,1738,1687598,0.8208560727661851,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000232_F_33_162560_9162566.jpg,0.0,1.6256,91.62566,34.6729,47,27,715,1752,0.9900534749031067,785,1979,1553515,668,1725,1152300,0.7417372860899315,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000234_F_34_137160_5352390.jpg,0.0,1.3716,53.5239,28.4507,8,1,641,2052,0.9836490154266357,643,2146,1379878,633,2051,1298283,0.9408679607907365,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000237_F_34_154940_8935770.jpg,0.0,1.5494,89.3577,37.2224,8,16,718,1908,0.9946213960647583,722,1925,1389850,710,1892,1343320,0.9665215670755837,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000238_F_35_149860_6123497.jpg,0.0,1.4986,61.23497,27.2664,6,0,874,1703,0.9957689046859741,874,1727,1509398,868,1703,1478204,0.9793334826202235,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000239_F_35_157480_6622449.png,0.0,1.5748,66.22449,26.7035,35,0,373,1018,0.9979345798492432,396,1018,403128,338,1018,344084,0.8535353535353535,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000242_F_35_167640_10178613.jpg,0.0,1.6764,101.78613,36.2187,65,8,881,1761,0.9858679175376892,881,1932,1702092,816,1753,1430448,0.8404058065016462,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000246_F_37_149860_4445206.jpg,0.0,1.4986,44.45206,19.7934,5,144,692,1967,0.9988376498222351,703,1991,1399673,687,1823,1252401,0.894781138165843,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000248_F_24_167640_8482178.jpg,0.0,1.6764,84.82178,30.1823,67,0,630,1449,0.9940775632858276,638,1450,925100,563,1449,815787,0.8818365582099232,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000253_F_39_154940_8708974.jpg,0.0,1.5494,87.08974,36.2777,11,10,363,552,0.9844740629196167,375,771,289125,352,542,190784,0.6598668396022481,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000254_F_39_170180_8073945.jpg,0.0,1.7018,80.73945,27.8785,22,24,550,1633,0.9942265748977661,645,1749,1128105,528,1609,849552,0.7530788357466726,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000255_F_24_172720_6758526.jpg,0.0,1.7272,67.58526,22.6551,1,1,332,823,0.9736297726631165,357,977,348789,331,822,272082,0.7800762065317427,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000258_F_22_172720_6350294.jpg,0.0,1.7272,63.50294,21.2867,22,0,351,1003,0.991411566734314,394,1003,395182,329,1003,329987,0.8350253807106599,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000259_F_46_170180_6985323.jpg,0.0,1.7018,69.85323,24.1196,92,7,1060,2794,0.9902475476264954,1093,2818,3080074,968,2787,2697816,0.8758932415260153,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000260_F_46_175260_13154180.jpg,0.0,1.7526,131.5418,42.8251,50,0,708,1815,0.9860016107559204,720,1815,1306800,658,1815,1194270,0.9138888888888889,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000262_F_51_162560_7484274.jpg,0.0,1.6256,74.84274,28.3219,16,0,393,1335,0.9950843453407288,403,1406,566618,377,1335,503295,0.8882439315376497,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000263_F_58_172720_5261672.jpg,0.0,1.7272,52.61672,17.6376,31,0,300,731,0.9947102069854736,303,731,221493,269,731,196639,0.8877887788778878,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000264_F_19_157480_6350294.jpg,0.0,1.5748,63.50294,25.6061,0,0,957,1984,0.9902048110961914,1015,1984,2013760,957,1984,1898688,0.9428571428571428,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000265_F_33_175260_6350294.jpg,0.0,1.7526,63.50294,20.6742,52,1,493,757,0.9730726480484009,506,894,452364,441,756,333396,0.7370082499933682,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000265_F_33_175260_8164663.jpg,0.0,1.7526,81.64663,26.5811,21,0,300,757,0.8940304517745972,312,942,293904,279,757,211203,0.7186121999020089,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000268_M_18_165100_7711071.jpg,1.0,1.651,77.11071,28.2892,20,0,448,1321,0.9853135943412781,475,1321,627475,428,1321,565388,0.9010526315789473,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000269_F_33_165100_6350294.jpg,0.0,1.651,63.50294,23.297,36,0,766,1968,0.553115725517273,802,1968,1578336,730,1968,1436640,0.9102244389027432,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000270_M_18_167640_8572896.jpg,1.0,1.6764,85.72896,30.5051,54,6,619,1776,0.9925639033317566,637,1776,1131312,565,1770,1000050,0.8839736518307947,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000271_M_18_170180_5987420.jpg,1.0,1.7018,59.8742,20.6739,31,0,692,1284,0.996038556098938,705,1362,960210,661,1284,848724,0.883894148155091,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000272_M_18_175260_9661518.jpg,1.0,1.7526,96.61518,31.4543,79,16,929,1915,0.9835898280143738,1012,2399,2427788,850,1899,1614150,0.6648644774584931,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000273_M_18_185420_7892507.jpg,1.0,1.8542,78.92507,22.9563,57,13,902,2400,0.9926284551620483,1021,2474,2525954,845,2387,2017015,0.7985161249967339,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000274_M_18_195580_11793402.jpg,1.0,1.9558,117.93402,30.8312,16,9,1022,2134,0.9861853718757629,1039,2363,2455157,1006,2125,2137750,0.8707182473463001,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000274_M_18_195580_9752237.jpg,1.0,1.9558,97.52237,25.495,10,18,1083,1764,0.9633868336677551,1091,2492,2718772,1073,1746,1873458,0.6890824239767072,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000275_M_18_195580_8028585.jpg,1.0,1.9558,80.28585,20.9889,53,13,2138,5670,0.9962533712387085,2248,5949,13373352,2085,5657,11794845,0.8819662415226938,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000279_F_24_154940_6350294.jpg,0.0,1.5494,63.50294,26.4525,236,71,276,166,0.9751945734024048,300,1181,354300,40,95,3800,0.010725373976855771,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000281_M_19_170180_7937867.jpg,1.0,1.7018,79.37867,27.4086,53,103,1269,2692,0.9907819628715515,1269,2717,3447873,1216,2589,3148224,0.9130916364958919,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000282_M_19_185420_7711071.jpg,1.0,1.8542,77.11071,22.4286,5,0,263,670,0.9830355644226074,280,670,187600,258,670,172860,0.9214285714285714,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000283_M_19_185420_15422142.jpg,1.0,1.8542,154.22142,44.8571,9,0,1010,2092,0.9961484670639038,1100,2137,2350700,1001,2092,2094092,0.8908376228357511,True
2DImage2BMI,/workspace/dataset/2DImage2BMI/Image_train/000285_M_20_162560_6486371.jpg,1.0,1.6256,64.86371,24.5456,10,0,559,1516,0.9980904459953308,574,1526,875924,549,1516,832284,0.9501783259734863,True
